,basement_b'N',basement_b'Y',state_b'AZ',state_b'IN',state_b'MA',state_b'MN',state_b'MO',state_b'ND',state_b'PA',state_b'R5',activity,Uppm,floor,lat,lon,zip
8646,0,1,0,0,0,1,0,0,0,0,222.0,0.976144,0,44.672,-93.066,55075
8647,0,1,0,1,0,0,0,0,0,0,85.09999823570251,2.24448,0,40.846,-85.794,46962
8648,0,1,0,1,0,0,0,0,0,0,125.80000352859497,1.93261,0,39.145,-84.973,47025
8649,1,0,0,0,0,0,0,0,0,1,244.19999647140503,0.869524,1,46.7,-88.352,49908
8650,1,0,1,0,0,0,0,0,0,0,414.39999294281006,3.11518,1,33.349,-112.491,85302
8651,0,1,0,0,0,1,0,0,0,0,81.40000176429749,0.428565,0,45.273,-93.246,55011
8652,1,0,1,0,0,0,0,0,0,0,14.800000220537186,3.43326,1,32.097,-111.789,85719
8653,1,0,0,1,0,0,0,0,0,0,33.29999911785126,2.17969,1,39.782,-86.138,46229
8654,0,1,0,0,0,0,0,0,1,0,92.5,2.67869,0,41.177,-75.989,18224
8655,0,1,0,0,0,1,0,0,0,0,218.30000352859497,0.658327,0,45.017,-93.099,55126
8656,0,1,0,0,0,1,0,0,0,0,251.60000705718994,1.30372,1,47.327,-96.455,56545
8657,0,1,0,0,0,0,0,0,1,0,22.200000882148743,2.57879,0,40.189,-80.249,15427
8658,0,1,0,0,0,0,1,0,0,0,59.20000088214874,1.76109,0,38.506,-92.28,65101
8659,0,1,0,0,0,1,0,0,0,0,18.5,1.34316,0,43.674,-93.948,56013
8660,0,1,0,0,1,0,0,0,0,0,66.59999823570251,1.96705,0,42.135,-72.632,1013
8661,0,1,0,0,1,0,0,0,0,0,81.40000176429749,1.42956,0,41.987,-70.736,2360
8662,0,1,0,0,1,0,0,0,0,0,140.59999823570251,2.5116,0,42.351,-71.908,1562
8663,0,1,0,0,0,1,0,0,0,0,122.09999823570251,0.976144,0,44.672,-93.066,55075
8664,0,1,0,0,0,0,1,0,0,0,7.400000110268593,1.87553,0,37.894,-90.195,63627
8665,0,1,0,0,0,0,0,1,0,0,18.5,1.2988,0,48.772,-99.841,58369
8666,0,1,0,0,0,0,0,0,1,0,48.099998235702515,1.85076,0,41.425,-78.649,15857
8667,1,0,0,1,0,0,0,0,0,0,77.69999647140503,1.58091,3,41.244,-85.861,46508
8668,0,1,0,0,1,0,0,0,0,0,85.09999823570251,2.04101,0,42.289,-70.776,2081
8669,0,1,0,0,0,0,1,0,0,0,85.09999823570251,2.26991,0,37.384,-89.685,63755
8670,1,0,0,1,0,0,0,0,0,0,181.30000352859497,2.26369,1,38.399,-87.232,47567
8671,0,1,0,0,0,0,0,1,0,0,151.69999647140503,1.38657,1,47.588,-99.661,58341
8672,0,1,0,0,1,0,0,0,0,0,48.099998235702515,2.5116,0,42.351,-71.908,1604
8673,0,1,0,0,0,0,0,0,1,0,81.40000176429749,2.1283,0,42.12,-80.098,16505
8674,0,1,0,0,0,0,1,0,0,0,33.29999911785126,1.84293,1,37.258,-93.342,65804
8675,1,0,0,0,0,0,1,0,0,0,11.100000441074371,2.04573,1,36.653,-90.864,63935
8676,0,1,0,0,0,0,0,0,1,0,151.69999647140503,1.82237,0,39.917,-75.4,19063
8677,0,1,0,0,0,1,0,0,0,0,44.400001764297485,0.502054,0,46.608,-93.415,55748
8678,1,0,1,0,0,0,0,0,0,0,207.19999647140503,2.71407,1,35.704,-113.757,86403
8679,0,1,0,0,0,0,0,0,1,0,151.69999647140503,2.84751,0,41.789,-76.516,18848
8680,0,1,0,0,1,0,0,0,0,0,11.100000441074371,2.5116,0,42.351,-71.908,1757
8681,0,1,0,0,0,0,0,0,1,0,107.30000352859497,2.48365,0,40.367,-76.458,17042
8682,0,1,0,0,0,0,0,1,0,0,70.29999911785126,1.70553,0,46.933,-97.248,58103
8683,0,1,0,0,0,0,0,0,0,1,11.100000441074371,0.88449,0,44.416,-88.465,54115
8684,0,1,0,0,0,0,0,1,0,0,118.40000176429749,1.34841,0,46.456,-97.657,58054
8685,0,1,0,0,0,1,0,0,0,0,70.29999911785126,1.02424,0,45.123,-94.527,55355
8686,0,1,0,0,0,0,0,0,1,0,469.89999294281006,2.67869,0,41.177,-75.989,18612
8687,0,1,0,0,0,1,0,0,0,0,29.60000044107437,0.622088,0,47.588,-92.462,55804
8688,0,1,0,0,0,0,0,0,0,1,129.5,1.14643,0,44.789,-88.766,54416
8689,0,1,0,0,0,1,0,0,0,0,33.29999911785126,0.552472,1,47.974,-94.937,56647
8690,0,1,0,0,0,1,0,0,0,0,111.0,1.18041,0,43.674,-94.551,56031
8691,0,1,0,0,0,0,0,0,1,0,81.40000176429749,2.56866,0,40.468,-79.982,15207
8692,0,1,0,0,0,0,0,0,0,1,99.90000176429749,0.717261,0,46.592,-92.677,55720
8693,0,1,0,0,1,0,0,0,0,0,18.5,1.96705,0,42.135,-72.632,1104
8694,0,1,0,0,0,1,0,0,0,0,118.40000176429749,0.907991,0,45.005,-93.477,55430
8695,1,0,1,0,0,0,0,0,0,0,255.30000352859497,3.11518,1,33.349,-112.491,85345
8696,0,1,0,1,0,0,0,0,0,0,77.69999647140503,2.49759,0,41.091,-85.067,46815
8697,0,1,0,0,0,1,0,0,0,0,114.69999647140503,0.941896,0,47.578,-95.379,56621
8698,0,1,0,0,0,0,0,0,1,0,14.800000220537186,2.09744,0,39.871,-77.218,17350
8699,0,1,0,0,1,0,0,0,0,0,103.59999823570251,0.0,1,42.349,-70.982,2136
8700,0,1,0,0,1,0,0,0,0,0,25.89999955892563,2.43343,0,42.485,-71.392,1852
8701,0,1,0,0,1,0,0,0,0,0,7.400000110268593,2.43343,0,42.485,-71.392,1890
8702,0,1,0,0,0,1,0,0,0,0,66.59999823570251,0.976144,0,44.672,-93.066,55124
8703,1,0,1,0,0,0,0,0,0,0,62.900001764297485,3.11518,1,33.349,-112.491,85029
8704,0,1,0,0,0,1,0,0,0,0,910.2000141143799,0.622088,1,47.588,-92.462,55808
8705,1,0,0,0,0,0,0,0,0,1,166.5,0.603508,1,47.72,-90.388,55605
8706,0,1,0,0,0,0,0,0,1,0,22.200000882148743,2.67869,1,41.177,-75.989,18643
8707,0,1,0,0,0,0,0,1,0,0,29.60000044107437,1.75258,0,47.309,-101.831,58523
8708,1,0,0,0,0,0,0,0,1,0,140.59999823570251,2.63999,0,41.437,-75.61,18508
8709,0,1,0,0,0,0,0,1,0,0,425.5,1.48399,0,48.222,-101.541,58701
8710,1,0,0,1,0,0,0,0,0,0,133.19999647140503,2.09873,1,38.025,-87.586,47715
8711,0,1,0,0,0,0,0,0,0,1,55.5,1.06515,1,44.649,-93.535,55372
8712,0,1,0,0,0,0,0,0,0,1,37.0,0.678591,0,46.053,-89.515,54538
8713,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.82376,0,40.812,-79.465,16226
8714,0,1,0,0,0,0,0,0,1,0,162.80000352859497,3.47022,0,41.028,-76.659,17821
8715,0,1,0,0,1,0,0,0,0,0,59.20000088214874,0.0,0,41.777,-70.257,2532
8716,1,0,0,0,0,0,0,1,0,0,185.0,1.48399,1,48.222,-101.541,58701
8717,0,1,0,0,0,0,1,0,0,0,22.200000882148743,2.09233,0,39.31,-94.42,64117
8718,0,1,0,0,1,0,0,0,0,0,29.60000044107437,2.5116,0,42.351,-71.908,1331
8719,0,1,0,0,0,0,0,0,1,0,170.19999647140503,1.90071,0,39.972,-79.028,15963
8720,0,1,0,0,0,0,0,1,0,0,103.59999823570251,1.38757,0,48.369,-97.721,58227
8721,0,1,0,0,0,0,0,0,1,0,166.5,2.67972,0,40.042,-76.248,17543
8722,1,0,0,1,0,0,0,0,0,0,11.100000441074371,1.30385,1,41.549,-86.742,46391
8723,1,0,0,0,0,0,0,0,0,1,51.79999911785126,0.695222,1,43.641,-84.847,48858
8724,0,1,0,0,0,0,1,0,0,0,48.099998235702515,1.66622,0,38.636,-90.245,63130
8725,1,0,0,0,1,0,0,0,0,0,70.29999911785126,2.43343,1,42.485,-71.392,1775
8726,0,1,0,0,0,0,0,1,0,0,140.59999823570251,1.14684,0,48.235,-100.636,58744
8727,0,1,0,1,0,0,0,0,0,0,103.59999823570251,1.79318,0,41.472,-87.376,46324
8728,0,1,0,0,0,0,0,1,0,0,96.19999647140503,1.44322,0,47.456,-97.724,58046
8729,0,1,0,0,1,0,0,0,0,0,92.5,2.43343,0,42.485,-71.392,2178
8730,0,1,0,0,1,0,0,0,0,0,37.0,2.00698,0,42.639,-70.905,1982
8731,0,1,0,0,0,0,0,1,0,0,166.5,1.62023,0,47.922,-97.457,58212
8732,0,1,0,0,0,1,0,0,0,0,18.5,0.910987,0,46.013,-94.268,56345
8733,0,1,0,0,0,0,0,0,1,0,77.69999647140503,2.09744,0,39.871,-77.218,17320
8734,0,1,0,0,0,1,0,0,0,0,96.19999647140503,0.907991,0,45.005,-93.477,55444
8735,0,1,0,0,0,0,0,0,1,0,18.5,2.56866,0,40.468,-79.982,15007
8736,0,1,0,0,0,1,0,0,0,0,103.59999823570251,1.23666,0,44.022,-93.587,56093
8737,0,1,0,0,0,0,0,0,0,1,122.09999823570251,1.42659,0,44.716,-95.868,56241
8738,1,0,0,1,0,0,0,0,0,0,22.200000882148743,1.93676,1,38.997,-85.628,47273
8739,0,1,0,0,0,0,1,0,0,0,103.59999823570251,1.9292,0,39.961,-93.985,64648
8740,0,1,0,0,0,0,0,0,1,0,51.79999911785126,2.04444,0,40.415,-76.78,17109
8741,1,0,1,0,0,0,0,0,0,0,48.099998235702515,3.11518,1,33.349,-112.491,85304
8742,1,0,0,1,0,0,0,0,0,0,59.20000088214874,2.06239,1,38.477,-85.708,47172
8743,1,0,0,0,0,0,1,0,0,0,155.39999294281006,1.63217,1,38.261,-90.538,63052
8744,0,1,0,1,0,0,0,0,0,0,85.09999823570251,2.49759,0,41.091,-85.067,46805
8745,0,1,0,0,0,0,0,1,0,0,355.2000141143799,1.65751,0,48.344,-103.479,58801
8746,0,1,0,0,0,0,1,0,0,0,59.20000088214874,2.10811,0,39.008,-94.347,64056
8747,0,1,0,0,0,0,0,1,0,0,25.89999955892563,1.77863,0,46.717,-101.283,58554
8748,0,1,0,0,1,0,0,0,0,0,40.70000088214874,1.42956,1,41.987,-70.736,2738
8749,0,1,0,0,0,1,0,0,0,0,74.0,1.27526,0,44.004,-92.402,55901
8750,0,1,0,1,0,0,0,0,0,0,136.90000176429749,1.69837,0,41.509,-87.073,46304
8751,0,1,0,0,0,0,1,0,0,0,240.5,2.10811,0,39.008,-94.347,64133
8752,0,1,0,0,0,0,1,0,0,0,307.10000705718994,1.72085,0,38.411,-91.075,63090
8753,1,0,1,0,0,0,0,0,0,0,99.90000176429749,2.3866,1,33.801,-110.812,85547
8754,0,1,0,0,0,0,0,0,1,0,33.29999911785126,2.67869,0,41.177,-75.989,18702
8755,0,1,0,0,0,0,0,0,1,0,118.40000176429749,2.28582,0,40.495,-78.714,15904
8756,0,1,0,1,0,0,0,0,0,0,81.40000176429749,1.59694,0,41.399,-85.417,46755
8757,1,0,0,1,0,0,0,0,0,0,81.40000176429749,2.49759,1,41.091,-85.067,46774
8758,0,1,0,0,1,0,0,0,0,0,44.400001764297485,1.42956,0,41.987,-70.736,2066
8759,0,1,0,0,0,0,0,0,1,0,185.0,2.56866,0,40.468,-79.982,15235
8760,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.56866,0,40.468,-79.982,15220
8761,0,1,0,0,0,1,0,0,0,0,70.29999911785126,0.907991,0,45.005,-93.477,55369
8762,0,1,0,0,0,0,0,1,0,0,244.19999647140503,1.48399,0,48.222,-101.541,58701
8763,0,1,0,0,0,0,0,0,1,0,44.400001764297485,2.27287,0,40.706,-76.216,17938
8764,1,0,1,0,0,0,0,0,0,0,22.200000882148743,3.11518,1,33.349,-112.491,85006
8765,1,0,0,1,0,0,0,0,0,0,133.19999647140503,2.04177,1,38.319,-85.907,47150
8766,1,0,1,0,0,0,0,0,0,0,70.29999911785126,3.43326,1,32.097,-111.789,85748
8767,0,1,0,0,0,0,0,0,1,0,11.100000441074371,3.3116,0,40.613,-75.593,18069
8768,0,1,0,0,0,0,0,0,1,0,37.0,2.67869,0,41.177,-75.989,18201
8769,0,1,0,1,0,0,0,0,0,0,273.80000352859497,2.24448,0,40.846,-85.794,46992
8770,0,1,1,0,0,0,0,0,0,0,592.0,2.71407,0,35.704,-113.757,86402
8771,0,1,0,0,0,0,1,0,0,0,29.60000044107437,1.68632,0,38.64,-90.444,63042
8772,0,1,0,0,0,0,1,0,0,0,403.2999858856201,2.10811,0,39.008,-94.347,64052
8773,0,1,0,1,0,0,0,0,0,0,7.400000110268593,2.36886,0,40.302,-86.475,46041
8774,0,1,0,0,0,0,0,0,1,0,136.90000176429749,2.4165,0,41.343,-77.065,17701
8775,0,1,0,0,0,0,0,0,1,0,421.7999858856201,2.28582,0,40.495,-78.714,15906
8776,0,1,0,0,1,0,0,0,0,0,162.80000352859497,2.43343,0,42.485,-71.392,1876
8777,1,0,1,0,0,0,0,0,0,0,7.400000110268593,2.71407,1,35.704,-113.757,86403
8778,0,1,0,0,0,0,1,0,0,0,203.5,2.10811,0,39.008,-94.347,64063
8779,0,1,0,0,0,0,0,1,0,0,33.29999911785126,1.70553,1,46.933,-97.248,58102
8780,0,1,0,0,1,0,0,0,0,0,107.30000352859497,2.43343,0,42.485,-71.392,1431
8781,0,1,0,1,0,0,0,0,0,0,40.70000088214874,2.06239,0,38.477,-85.708,47130
8782,0,1,0,0,0,0,1,0,0,0,66.59999823570251,1.63217,0,38.261,-90.538,63010
8783,1,0,1,0,0,0,0,0,0,0,33.29999911785126,2.71407,1,35.704,-113.757,86442
8784,0,1,0,0,0,0,0,0,1,0,88.80000352859497,2.04444,0,40.415,-76.78,17112
8785,1,0,0,1,0,0,0,0,0,0,148.0,2.49759,1,41.091,-85.067,46816
8786,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.5027,0,40.416,-75.927,19560
8787,0,1,0,0,0,0,0,0,1,0,170.19999647140503,2.24475,0,41.302,-80.258,16127
8788,0,1,0,0,0,0,0,0,0,1,247.89999294281006,0.892741,0,46.935,-95.674,56591
8789,1,0,0,1,0,0,0,0,0,0,77.69999647140503,2.29213,1,40.04,-86.893,47987
8790,0,1,0,0,0,0,0,1,0,0,33.29999911785126,1.99276,0,46.113,-103.52,58623
8791,1,0,0,0,0,0,1,0,0,0,51.79999911785126,1.86889,1,36.595,-89.653,63869
8792,1,0,0,0,0,0,1,0,0,0,122.09999823570251,1.88396,1,36.832,-89.29,63834
8793,0,1,0,0,0,0,0,1,0,0,1801.9000282287598,1.75258,0,47.309,-101.831,58523
8794,0,1,0,0,0,0,0,0,0,1,7.400000110268593,0.799068,0,45.88,-91.144,54843
8795,0,1,0,0,0,0,0,0,1,0,25.89999955892563,3.15469,0,41.058,-75.339,18301
8796,1,0,1,0,0,0,0,0,0,0,22.200000882148743,3.11518,1,33.349,-112.491,85014
8797,0,1,0,0,1,0,0,0,0,0,185.0,2.00698,0,42.639,-70.905,1982
8798,0,1,0,0,0,1,0,0,0,0,81.40000176429749,1.11598,0,45.152,-95.004,56201
8799,0,1,0,1,0,0,0,0,0,0,55.5,2.30591,0,40.484,-86.117,46902
8800,0,1,0,0,0,0,1,0,0,0,29.60000044107437,1.66622,0,38.636,-90.245,63129
8801,0,1,0,1,0,0,0,0,0,0,1494.8000564575195,1.16237,0,41.597,-85.859,46526
8802,0,1,0,0,0,1,0,0,0,0,118.40000176429749,0.552472,1,47.974,-94.937,56727
8803,0,1,0,0,0,0,0,0,0,1,185.0,0.552472,0,47.974,-94.937,56666
8804,0,1,0,0,0,0,0,0,1,0,48.099998235702515,2.04444,0,40.415,-76.78,17110
8805,1,0,0,0,0,0,1,0,0,0,62.900001764297485,1.88461,1,37.053,-89.569,63801
8806,0,1,0,1,0,0,0,0,0,0,314.5,2.29935,0,41.139,-85.505,46787
8807,1,0,1,0,0,0,0,0,0,0,55.5,3.43326,1,32.097,-111.789,85711
8808,0,1,0,0,0,0,0,1,0,0,51.79999911785126,1.36463,1,46.265,-96.948,58075
8809,1,0,0,0,0,0,1,0,0,0,99.90000176429749,1.84973,1,39.44,-92.497,65260
8810,1,0,0,0,0,0,0,0,1,0,22.200000882148743,2.45192,1,41.0,-78.475,16830
8811,0,1,0,0,1,0,0,0,0,0,48.099998235702515,2.04101,0,42.289,-70.776,2072
8812,0,1,0,0,0,0,0,0,1,0,37.0,2.56866,0,40.468,-79.982,15227
8813,0,1,0,0,0,0,0,0,1,0,33.29999911785126,2.4165,0,41.343,-77.065,17728
8814,1,0,0,0,0,0,0,0,0,1,59.20000088214874,0.777248,1,45.667,-88.77,54520
8815,0,1,0,0,0,1,0,0,0,0,96.19999647140503,0.808928,1,48.775,-95.81,56726
8816,0,1,0,0,0,0,1,0,0,0,148.0,1.66622,1,38.636,-90.245,63117
8817,0,1,0,1,0,0,0,0,0,0,29.60000044107437,1.9738,0,38.542,-86.495,47454
8818,0,1,0,0,0,0,0,1,0,0,18.5,1.34371,0,48.069,-99.365,58636
8819,1,0,1,0,0,0,0,0,0,0,74.0,3.43326,1,32.097,-111.789,85716
8820,0,1,0,0,0,1,0,0,0,0,92.5,0.976144,0,44.672,-93.066,55068
8821,1,0,0,0,0,0,1,0,0,0,14.800000220537186,1.60512,1,36.905,-94.339,64850
8822,0,1,0,0,0,1,0,0,0,0,18.5,1.61382,0,44.023,-96.258,56164
8823,0,1,0,1,0,0,0,0,0,0,125.80000352859497,1.16627,0,41.643,-85.427,46761
8824,0,1,0,0,0,0,0,0,1,0,0.0,2.56866,0,40.468,-79.982,15203
8825,1,0,1,0,0,0,0,0,0,0,584.6000070571899,3.43326,9,32.097,-111.789,85705
8826,0,1,0,0,0,0,0,1,0,0,29.60000044107437,1.54905,0,46.977,-100.469,58579
8827,0,1,0,0,0,0,0,0,0,1,66.59999823570251,0.242674,0,46.042,-86.177,49854
8828,0,1,0,0,0,0,0,1,0,0,40.70000088214874,1.75258,0,47.309,-101.831,58545
8829,1,0,1,0,0,0,0,0,0,0,140.59999823570251,3.43326,1,32.097,-111.789,85719
8830,0,1,0,1,0,0,0,0,0,0,96.19999647140503,2.49759,0,41.091,-85.067,46804
8831,1,0,0,0,0,0,1,0,0,0,33.29999911785126,1.60512,1,36.905,-94.339,64844
8832,1,0,0,0,0,0,1,0,0,0,70.29999911785126,1.79311,1,37.203,-94.34,64801
8833,0,1,0,0,0,0,0,0,0,1,407.0,0.773668,0,43.721,-83.942,49783
8834,0,1,0,0,0,0,0,1,0,0,40.70000088214874,1.54905,0,46.977,-100.469,58504
8835,0,1,0,0,0,0,0,0,1,0,199.80000352859497,2.1283,0,42.12,-80.098,16511
8836,1,0,0,0,0,0,1,0,0,0,310.7999858856201,1.79311,1,37.203,-94.34,64801
8837,0,1,0,0,0,0,0,1,0,0,166.5,1.48424,0,46.936,-98.071,58072
8838,0,1,0,0,0,0,0,0,1,0,44.400001764297485,2.67869,0,41.177,-75.989,18219
8839,0,1,0,0,0,0,1,0,0,0,318.2000141143799,1.96648,0,38.647,-94.355,64701
8840,0,1,0,0,0,0,0,1,0,0,218.30000352859497,1.65751,0,48.344,-103.479,58801
8841,0,1,0,0,0,1,0,0,0,0,59.20000088214874,0.907991,0,45.005,-93.477,55416
8842,0,1,0,0,0,0,0,0,1,0,14.800000220537186,1.85076,0,41.425,-78.649,15857
8843,0,1,0,0,1,0,0,0,0,0,81.40000176429749,1.68913,0,41.757,-71.089,2780
8844,1,0,0,1,0,0,0,0,0,0,162.80000352859497,1.88689,1,40.75,-86.865,47960
8845,0,1,0,0,0,1,0,0,0,0,25.89999955892563,0.849343,0,46.121,-92.741,55783
8846,0,1,0,1,0,0,0,0,0,0,92.5,2.19017,0,40.072,-86.052,46074
8847,1,0,0,1,0,0,0,0,0,0,44.400001764297485,2.49759,1,41.091,-85.067,46825
8848,0,1,0,0,0,0,1,0,0,0,48.099998235702515,1.91947,0,39.136,-93.203,65349
8849,0,1,0,0,0,0,0,0,1,0,107.30000352859497,2.4165,0,41.343,-77.065,17740
8850,0,1,0,0,0,0,0,0,1,0,99.90000176429749,2.28582,0,40.495,-78.714,15722
8851,0,1,0,0,1,0,0,0,0,0,66.59999823570251,2.43343,0,42.485,-71.392,1821
8852,0,1,0,0,0,0,1,0,0,0,140.59999823570251,1.79311,0,37.203,-94.34,64836
8853,0,1,0,0,1,0,0,0,0,0,11.100000441074371,2.5116,0,42.351,-71.908,1609
8854,1,0,1,0,0,0,0,0,0,0,88.80000352859497,2.71407,1,35.704,-113.757,86403
8855,1,0,1,0,0,0,0,0,0,0,1520.6999435424805,2.40633,1,32.933,-109.887,85546
8856,0,1,0,0,0,1,0,0,0,0,0.0,1.21306,0,44.354,-93.296,55946
8857,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.63999,1,41.437,-75.61,18504
8858,0,1,0,0,0,0,0,1,0,0,159.10000705718994,1.91522,0,46.811,-102.655,58601
8859,1,0,1,0,0,0,0,0,0,0,14.800000220537186,2.01841,1,35.839,-111.77,86001
8860,0,1,0,0,0,0,0,0,0,1,29.60000044107437,0.730637,0,44.319,-90.805,54615
8861,0,1,0,1,0,0,0,0,0,0,48.099998235702515,2.29935,0,41.139,-85.505,46725
8862,0,1,0,1,0,0,0,0,0,0,259.0,2.04177,0,38.319,-85.907,47119
8863,0,1,0,0,0,0,0,0,1,0,384.7999858856201,2.92643,0,40.211,-75.368,19035
8864,0,1,0,0,0,0,0,0,1,0,751.0999717712402,2.37618,0,40.311,-79.468,15601
8865,0,1,0,0,0,0,0,0,1,0,29.60000044107437,3.3116,0,40.613,-75.593,18049
8866,0,1,0,0,0,0,0,1,0,0,62.900001764297485,1.8278,0,46.358,-101.639,58529
8867,0,1,0,0,0,0,1,0,0,0,44.400001764297485,1.92933,0,39.798,-92.076,63468
8868,1,0,0,1,0,0,0,0,0,0,155.39999294281006,2.17749,1,38.014,-87.008,47635
8869,1,0,1,0,0,0,0,0,0,0,421.7999858856201,3.11518,1,33.349,-112.491,85283
8870,0,1,0,0,0,0,0,0,1,0,122.09999823570251,2.63999,0,41.437,-75.61,18414
8871,0,1,0,0,0,0,0,0,1,0,85.09999823570251,2.72934,0,41.192,-79.421,16028
8872,0,1,0,0,0,0,0,1,0,0,55.5,1.54905,0,46.977,-100.469,58501
8873,0,1,0,0,0,0,0,0,0,1,222.0,0.552472,0,47.974,-94.937,56670
8874,0,1,0,0,0,0,0,0,1,0,14.800000220537186,2.72934,0,41.192,-79.421,16242
8875,1,0,0,1,0,0,0,0,0,0,114.69999647140503,2.33697,1,39.824,-85.773,46229
8876,0,1,0,0,0,1,0,0,0,0,880.5999717712402,0.622088,0,47.588,-92.462,55782
8877,1,0,1,0,0,0,0,0,0,0,192.39999294281006,2.71407,1,35.704,-113.757,86442
8878,1,0,1,0,0,0,0,0,0,0,66.59999823570251,3.11518,1,33.349,-112.491,85254
8879,0,1,0,0,0,0,1,0,0,0,37.0,2.10811,0,39.008,-94.347,64128
8880,0,1,0,0,0,0,0,1,0,0,29.60000044107437,1.62023,0,47.922,-97.457,58201
8881,0,1,0,0,0,0,0,0,1,0,70.29999911785126,2.37618,0,40.311,-79.468,15692
8882,0,1,0,0,0,1,0,0,0,0,25.89999955892563,0.907991,0,45.005,-93.477,55447
8883,0,1,0,0,0,0,0,0,1,0,111.0,2.56866,0,40.468,-79.982,15213
8884,1,0,1,0,0,0,0,0,0,0,210.89999294281006,3.11518,1,33.349,-112.491,85257
8885,1,0,0,0,0,0,0,0,1,0,66.59999823570251,2.3585,0,39.973,-75.749,19013
8886,0,1,0,0,0,0,0,0,1,0,281.19999647140503,2.92643,0,40.211,-75.368,19090
8887,0,1,0,0,1,0,0,0,0,0,37.0,0.0,0,42.349,-70.982,2184
8888,0,1,0,0,0,1,0,0,0,0,2841.600112915039,0.976144,0,44.672,-93.066,55337
8889,0,1,0,0,0,0,0,0,1,0,440.2999858856201,2.56866,0,40.468,-79.982,15235
8890,1,0,1,0,0,0,0,0,0,0,162.80000352859497,3.11518,1,33.349,-112.491,85251
8891,0,1,0,0,0,0,1,0,0,0,66.59999823570251,2.17261,0,37.81,-90.473,63640
8892,0,1,0,0,0,0,0,0,1,0,185.0,2.3585,0,39.973,-75.749,19341
8893,0,1,0,0,0,0,0,1,0,0,7.400000110268593,1.3624,0,48.767,-97.552,58241
8894,1,0,1,0,0,0,0,0,0,0,225.69999647140503,3.43326,1,32.097,-111.789,85715
8895,0,1,0,0,0,0,1,0,0,0,55.5,2.09233,0,39.31,-94.42,64119
8896,1,0,1,0,0,0,0,0,0,0,22.200000882148743,3.11518,1,33.349,-112.491,85268
8897,0,1,0,0,0,0,0,0,1,0,111.0,2.56866,0,40.468,-79.982,15214
8898,0,1,0,1,0,0,0,0,0,0,11.100000441074371,2.06239,0,38.477,-85.708,47106
8899,0,1,0,0,0,0,0,0,1,0,203.5,2.63999,0,41.437,-75.61,18517
8900,1,0,0,0,0,0,0,0,1,0,40.70000088214874,2.38025,1,41.401,-79.759,16342
8901,0,1,0,1,0,0,0,0,0,0,74.0,1.30385,0,41.549,-86.742,46552
8902,1,0,0,0,0,0,0,0,1,0,351.5,1.82237,1,39.917,-75.4,19061
8903,0,1,0,0,1,0,0,0,0,0,148.0,2.5116,0,42.351,-71.908,1520
8904,0,1,0,1,0,0,0,0,0,0,22.200000882148743,1.69837,0,41.509,-87.073,46383
8905,0,1,0,0,0,0,0,1,0,0,66.59999823570251,1.62023,0,47.922,-97.457,58201
8906,1,0,1,0,0,0,0,0,0,0,214.60000705718994,3.11518,1,33.349,-112.491,85351
8907,0,1,0,0,1,0,0,0,0,0,55.5,2.5116,0,42.351,-71.908,1451
8908,0,1,0,0,0,0,0,1,0,0,55.5,1.34533,0,47.922,-98.192,58254
8909,0,1,0,0,0,1,0,0,0,0,14.800000220537186,1.42659,0,44.716,-95.868,56297
8910,1,0,1,0,0,0,0,0,0,0,22.200000882148743,2.71407,1,35.704,-113.757,86442
8911,1,0,1,0,0,0,0,0,0,0,55.5,3.11518,1,33.349,-112.491,85022
8912,0,1,0,0,0,0,0,0,0,1,0.0,0.515124,0,47.51,-93.632,56636
8913,1,0,1,0,0,0,0,0,0,0,107.30000352859497,3.11518,1,33.349,-112.491,85254
8914,0,1,0,0,0,0,0,0,1,0,99.90000176429749,3.28,0,40.007,-75.135,19154
8915,1,0,1,0,0,0,0,0,0,0,74.0,3.11518,1,33.349,-112.491,85204
8916,0,1,0,0,0,0,1,0,0,0,62.900001764297485,1.68632,0,38.64,-90.444,63123
8917,0,1,0,0,1,0,0,0,0,0,33.29999911785126,2.43343,0,42.485,-71.392,1887
8918,0,1,0,0,1,0,0,0,0,0,510.60000705718994,2.43343,0,42.485,-71.392,1886
8919,0,1,0,0,0,1,0,0,0,0,62.900001764297485,0.862876,0,45.038,-92.884,55082
8920,0,1,0,0,0,1,0,0,0,0,59.20000088214874,0.907991,0,45.005,-93.477,55447
8921,0,1,0,0,1,0,0,0,0,0,218.30000352859497,2.43343,0,42.485,-71.392,1803
8922,1,0,0,0,0,0,0,0,0,1,33.29999911785126,1.16137,1,47.325,-95.809,56589
8923,1,0,0,1,0,0,0,0,0,0,721.5,1.90687,1,38.786,-85.439,47243
8924,0,1,0,0,0,0,0,0,0,1,303.39999294281006,0.913006,0,46.688,-90.567,54861
8925,0,1,0,0,0,0,0,1,0,0,925.0,1.48424,0,46.936,-98.071,58480
8926,0,1,0,0,0,0,0,0,1,0,1295.0,2.56866,0,40.468,-79.982,15025
8927,0,1,0,0,0,0,1,0,0,0,48.099998235702515,1.76109,0,38.506,-92.28,65101
8928,0,1,0,0,0,0,0,0,1,0,259.0,2.57879,0,40.189,-80.249,15342
